"header","class","mechanism","group","hessSRR094424","shiSRR873453","stewartERR2027897","stewartERR2027900","stewartERR2027917","hessSRR094417","stewartERR2027930","wallaceERR983267","shiSRR873460","shiSRR873452","stewartERR2027891","wallaceERR983263","shiSRR873606","stewartERR2027921","stewartERR2027890","stewartERR2027903","stewartERR2027904","wallaceERR2027890","shiSRR873603","stewartERR2027895","hessSRR094427","wallaceERR2282092","stewartERR2027928","shiSRR873601","hessSRR094416","wallaceERR983268","stewartERR2027914","stewartERR2027905","wallaceERR983265","shiSRR873461","shiSRR873450","stewartERR2027924","shiSRR873457","stewartERR2027919","stewartERR2027925","stewartERR2027910","shiSRR1267595","stewartERR2027927","shiSRR873463","stewartERR2027894","stewartERR2027899","stewartERR2027920","wallaceERR983264","shiSRR873455","wallaceERR2530126","stewartERR2027915","shiSRR873458","stewartERR2027916","stewartERR2027907","shiSRR873456","stewartERR2027901","hessSRR094403","stewartERR2027913","hessSRR094418","shiSRR873598","shiSRR873465","shiSRR873607","shiSRR873600","hessSRR094428","wallaceERR983269","shiSRR873602","stewartERR2027926","stewartERR2027923","shiSRR873464","shiSRR873608","stewartERR2027908","stewartERR2027893","shiSRR1222431","hessSRR094166","stewartERR2027898","stewartERR2027902","shiSRR873605","stewartERR2027909","stewartERR2027929","shiSRR873454","wallaceERR2530127","wallaceERR983266","shiSRR873595","shiSRR873610","hessSRR094405","wallaceERR983262","wallaceERR2027889","stewartERR2027892","stewartERR2027912","stewartERR2027906","shiSRR873451","hessSRR094419","shiSRR873609","shiSRR873596","stewartERR2027896","stewartERR2027922","stewartERR2027918","stewartERR2027889","shiSRR873462","shiSRR873459","shiSRR873599","stewartERR2027911","hessSRR094415","shiSRR873604","shiSRR873597"
"MEG_7173|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",31.1311165964861,0,20.910477020257,35.5321020228672,19.7228144989339,0,18.2774161241863,0,0,0,0,16.984126984127,0,15.562161216996,21.7054263565891,7.43014052657083,22.5886232481451,0,0,32.6821252510498,35.3863381858903,24.3625257475673,0,0,0,16.4219955212739,0,0,27.9017857142857,0,0,0,0,15.6765676567657,15.8646218931782,20.8738722802052,0,0,0,23.7154150197628,31.6927121367022,18.6030186030186,16.4928450157652,0,0,22.2269263336156,0,18.5567010309278,55.7353469974829,0,24.3398027362393,0,14.6353166986564,0,0,0,0,0,34.3771151722418,22.7867015315652,0,13.7101877241088,12.6466554929148,0,0,0,8.66195577843629,0,0,8.78490845200666,0,0,13.1226188796388,16.5321787049793,0,14.4571740316421,19.453642384106,0,0,0,16.9375534644996,21.497919556172,24.7876581729936,25.716694772344,26.3901979264845,0,38.0549682875264,0,0,20.9161879510974,21.3687554143806,0,21.497919556172,0,0,0,14.8259561667383,0,0,0
"MEG_7174|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",27.4430085668651,0,0,0,0,0,0,16.3695889414332,0,0,0,12.3809523809524,0,0,12.984496124031,0,12.3660346248969,0,0,12.5981376666058,34.7144456886898,13.8504155124654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2483628425903,0,0,11.0076206604572,0,0,20.4063286587558,0,0,0,0,0,0,0,0,0,30.4228563285953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88840779374139,0,0,0,0,0,0,0,0,0,12.4367622259696,0,0,33.0212423235679,0,0,13.404035940492,0,0,0,0,0,0,0,0,0,0
"MEG_7175|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",17.7145346304632,0,8.27706382051841,0,0,0,6.50976464697046,0,0,0,0,28.7301587301587,0,0,0,0,21.7642209398186,0,0,9.49424867628264,0,0,0,0,0,21.6471759144066,0,23.191278493558,0,0,0,6.22641509433962,0,7.83828382838284,0,7.42968335397134,0,7.12328767123288,0,20.6928621250872,18.4022199503432,0,71.4285714285714,0,0,6.77392040643522,0,10.943695479778,0,0,31.6576519249125,0,11.2763915547025,0,0,0,0,0,20.127533753696,0,0,0,6.09477373152522,0,0,11.1374407582938,0,0,0,16.3676715368966,0,0,0,9.25014760873844,0,0,0,0,0,0,0,17.1058714748035,9.70705494886462,9.27487352445194,0,0,25.1686298197926,0,0,0,0,0,17.1058714748035,0,0,0,0,0,0,0
"MEG_7176|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",34.7901844054015,0,16.1184927031148,25.6816182937555,17.8571428571429,0,12.0180270405608,0,0,0,0,61.7460317460317,0,18.359853121175,9.49612403100775,0,68.2605111294312,8.21917808219178,0,16.4323534781815,41.7693169092945,40.6278855032318,15,0,0,31.5999004727544,11.2593105837519,61.4469772051536,41.8526785714286,0,0,10.5660377358491,0,18.1518151815182,19.8307773664728,12.7366000353794,0,11.689497716895,0,36.0381306672867,36.3662918066306,16.1460161460161,196.701430996847,0,51.7309464262209,16.723116003387,0,18.8739095955591,31.103919453434,0,71.2694877505568,36.0255665310866,10.7965451055662,41.6411512553582,0,0,0,0,39.4357165758256,29.1370937616735,0,14.7648175490403,13.7132408959317,0,0,17.7725118483412,16.1841805333941,0,37.1859296482412,19.2343258738672,15.3355905198168,0,18.2023423169183,12.792757331234,0,37.6432078559738,24.0066225165563,0,0,30.7219662058372,80.5816937553464,25.8899676375405,22.0142139018894,22.7655986509275,57.9641847313855,0,36.4441759790597,0,0,22.8310502283105,21.3687554143806,0,25.8899676375405,0,0,0,17.6192522561238,0,0,0
"MEG_7177|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",12.690576448381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETQ",206.708290983011,0,206.273143106077,304.837291116975,84.7547974413646,49.7209538305429,182.523785678518,43.6522371771553,0,0,55.1239363669996,186.666666666667,0,131.841230984438,98.4496124031008,594.24971733161,330.585325638912,86.105675146771,0,527.295964944313,281.187010078387,69.7492719653385,81.5909090909091,0,0,63.4486190594675,75.6972111553785,1074.33102081269,1168.52678571429,0,0,124.339622641509,0,77.3514851485149,177.683765203596,105.253847514594,0,125.296803652968,0,352.708672401767,191.616766467066,237.627237627238,209.919961193306,0,389.232591812558,31.7527519051651,0,85.6463124504362,125.674217907228,0,479.478205536112,74.9564206856479,90.9309021113244,0,0,0,0,0,210.786933133839,46.6940605155024,0,131.617802151445,158.159378333079,0,0,614.454976303318,245.726008661956,0,0,298.779360088774,222.66480780721,0,211.372936362354,41.1336351111986,0,1011.45662847791,73.6754966887417,0,0,46.594982078853,483.147989734816,116.967175219602,182.3539608251,94.8566610455312,1010.36757775683,0,312.795731400383,0,0,41.6850788039476,103.089806526133,300.541228907991,116.967175219602,0,0,0,75.6338633433605,68.4466019417476,0,0
"MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETQ",112.73413677944,0,107.166194728817,163.588390501319,64.498933901919,0,103.154732098147,0,0,0,30.7066222715501,94.6031746031746,0,61.7240776359503,47.4806201550388,342.10951381037,145.754328112119,42.2700587084149,0,233.339419390177,142.889137737962,28.4821365153775,42.0454545454545,0,35.1728320194057,27.3699925354566,49.3677464056816,570.862239841427,548.270089285714,0,0,81.5094339622642,0,63.3250825082508,77.4722369116869,68.6361224128781,0,66.4840182648402,0,183.44571029993,114.210603183876,141.102141102141,168.93039049236,0,237.198894300382,27.307366638442,0,40.2854877081681,58.7918015102481,0,232.580337257397,0,42.4664107485605,36.1298224127373,0,0,0,0,111.289230878843,0,0,214.089854461084,66.8901417034893,0,0,304.028436018957,134.488260770458,0,0,196.781949324949,122.883887671779,0,117.256949343869,47.4316079511907,0,200.76377523186,53.8079470198675,0,0,34.8182283666155,249.957228400342,68.8858067498844,107.990986306119,52.0657672849916,442.978322337418,0,175.97905969999,0,0,21.505376344086,41.004909038406,153.454313912767,68.8858067498844,0,0,0,106.574989256554,40.2912621359223,0,0
"MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETQ",109.626833163932,0,107.166194728817,183.289357959543,53.5714285714286,30.441400304414,99.649474211317,0,0,0,37.3658897521273,109.365079365079,0,61.0246546599056,38.7596899224806,450.49265062187,150.535861500412,36.399217221135,0,254.5188972065,162.374020156775,24.7886923787201,48.1818181818182,0,0,30.3558099029609,54.3911311276633,632.507433102081,588.448660714286,0,0,90.5660377358491,0,60.6435643564356,76.4145954521417,80.1344418892623,0,67.5799086757991,0,178.795628923506,47.4660435227107,146.191646191646,44.1426146010187,0,251.546663156509,19.4750211685013,0,38.223632038065,59.4210715569939,0,214.603881641744,0,43.6660268714012,48.3772198407838,0,0,0,0,109.721776922803,0,0,263.657456232862,78.0131037635228,0,0,355.687203791469,123.090950535674,0,27.1356783919598,221.934529313852,138.41864170484,0,120.784535064202,44.0858098799449,0,148.936170212766,46.7715231788079,0,0,0,252.010265183918,55.0161812297735,86.6701334720055,56.9139966273187,361.687087653157,0,173.56287123729,0,0,16.9391662984239,39.2723072480508,112.38459089462,55.0161812297735,0,0,0,103.351955307263,32.5242718446602,0,0
"MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETQ",142.442282561347,0,173.600522761926,260.686015831135,98.6140724946695,63.9269406392694,154.481722583876,26.1913423062932,0,0,44.0251572327044,144.444444444444,0,114.180800839308,75.7751937984496,705.378775642061,277.988458367683,77.4951076320939,0,353.113018075589,177.155655095185,45.102635130336,65.4545454545455,0,0,42.547897486937,80.7205958773601,898.711595639247,876.116071428571,0,0,132.264150943396,0,87.4587458745875,130.88313061872,123.828055899522,0,105.388127853881,0,290.165077888863,187.089236161823,232.011232011232,179.723502304147,0,236.804001579571,45.5122777307367,0,78.6677240285488,99.5145631067961,0,374.482978046452,56.9436374201046,67.1785028790787,76.5462339252909,0,0,0,0,141.640839300346,25.7751214045573,0,333.263024678338,101.935090659759,0,0,482.938388625592,236.152268064737,0,59.2964824120603,348.714629184391,194.981079466242,0,227.176520389445,67.9000196811651,0,268.412438625205,72.8476821192053,0,0,57.8597030209933,336.184773310522,88.7656033287101,193.101057375628,82.6306913996627,618.991517436381,0,202.456458270412,0,0,40.5067020179702,69.3040716142073,258.516396052213,88.7656033287101,0,0,0,155.350236355823,59.7087378640777,0,0
"MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETQ",144.533178452156,0,151.818775865824,271.064204045734,100.746268656716,0,163.495242864296,0,0,0,48.094709581946,132.539682539683,0,111.907676167162,75.7751937984496,632.854143110968,280.626545754328,65.7534246575342,0,333.576775607084,179.059350503919,46.6652461112295,63.6363636363636,0,0,44.0408061706892,72.5792482244933,817.244796828543,858.258928571429,0,0,132.075471698113,0,89.7277227722772,113.696456901111,106.845922519016,0,96.8036529680365,0,304.812834224599,240.251204907259,221.656721656722,277.952946883337,0,243.385546926418,49.3226079593565,0,68.5170499603489,104.818410643653,0,358.892777601018,0,71.4971209213052,0,0,0,0,0,149.121869545082,0,0,268.297827462561,98.7353344507085,0,0,459.241706161137,229.769774333257,0,0,328.740521546144,167.297351125274,0,234.655002116551,84.6290100373942,0,298.145117294053,83.6092715231788,0,0,0,354.662104362703,97.0873786407767,212.688507540302,95.6998313659359,698.633364750236,0,190.274841437632,0,0,46.3985859478568,71.6142073346809,262.336835402738,97.0873786407767,0,0,0,146.325741297808,69.9029126213592,0,0
"MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETQ",976.535501669813,0,412.546286212154,1218.99736147757,547.974413646055,628.614916286149,545.067601402103,103.674063295744,0,0,198.668146503885,701.587301587302,0,715.15999300577,281.976744186047,2827.97609433048,1685.57295960429,278.277886497065,0,1039.98539346357,743.337066069429,350.877192982456,232.727272727273,0,683.444511825349,197.063946255287,274.900398406375,2101.48662041625,5000,0,0,538.679245283019,0,349.628712871287,354.04547858276,364.76207323545,0,414.246575342466,0,1368.98395721925,2282.75157003067,772.551772551773,3328.7654620422,0,1619.98157167303,391.617273497036,0,352.89452815226,408.93563466379,0,1324.05345211581,662.986635676932,247.36084452975,684.629516227802,0,0,0,0,1001.24683837412,143.070601419499,0,350.137101877241,340.850220935548,0,0,800.236966824645,1206.74720765899,0,598.994974874372,1252.45052709451,406.492730531767,0,1583.32157471427,413.501279275733,0,3789.96181123841,330.298013245033,0,0,624.167946748592,1612.14713430282,489.135460009246,1590.57028947825,385.539629005059,2637.37040527804,0,848.786872042686,0,0,312.71173957873,425.353739532197,1780.96147723655,489.135460009246,0,0,0,475.934679845294,711.650485436893,0,0
"MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETQ",154.261652388558,0,129.38357656284,159.366754617414,48.773987206823,51.2430238457636,254.882323485228,27.2826482357221,0,0,32.9263780984092,93.8095238095238,0,65.046336772163,56.0077519379845,338.879017929252,166.199505358615,46.5753424657534,0,209.421215994157,210.750279955207,35.655941473116,31.5909090909091,0,57.0042449969679,39.5620801194327,30.8331889831976,525.272547076313,690.569196428571,0,0,52.6415094339623,0,74.463696369637,69.2755156002115,50.9464001415178,0,49.6803652968037,0,183.44571029993,81.9336935884329,124.780624780625,70.4584040747029,0,344.478083453995,21.8035563082134,0,40.761300555115,79.3779216109313,0,265.192491250398,54.6194073213248,87.5719769673704,52.6638089406001,0,0,0,0,158.954080723879,22.0395965633171,0,63.2777894958869,61.5572146884047,0,0,210.900473933649,94.1417825393207,0,38.1909547738694,154.429443314222,131.049591714798,0,133.907153943841,32.4739224562094,0,332.515002727769,263.245033112583,0,0,37.3783922171019,209.751924721985,53.166897827092,103.484139365575,62.6053962900506,663.289349670123,0,230.343300110742,0,0,30.7850935336574,34.6520358071037,107.609041706463,53.166897827092,0,0,0,32.4452084228621,42.7184466019417,0,0
"MEG_7206|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETW",20.5023958182082,0,0,0,0,0,0,0,0,0,0,28.4126984126984,0,0,0,0,0,0,0,0,34.2665173572228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4812326566379,0,69.6095076400679,0,0,0,0,0,10.0683207479324,0,0,0,0,0,0,0,0,0,24.4736560863525,0,0,0,0,0,0,0,0,0,0,7.95265396707971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1151716500554,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7207|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETW",23.9872223028895,0,14.5937704203877,0,10.1279317697228,0,0,0,0,0,0,34.6031746031746,0,8.04336422451478,0,0,34.954657873042,0,0,8.94650356034325,31.4669652855543,27.7718587967895,0,0,0,16.6708136352326,0,0,0,0,0,0,0,10.7260726072607,15.3358011634056,8.84486113568017,0,7.67123287671233,0,24.8779353638689,23.2218489849569,8.07300807300807,105.38442881397,0,0,12.4894157493649,0,11.1022997620936,18.2488313556275,0,45.9751829462297,0,9.59692898272553,0,0,0,0,0,26.7892130668662,0,0,9.28074245939675,0,0,0,7.58293838862559,0,0,0,16.7375624190864,10.5556662019518,0,12.9815154508255,9.8405825624877,0,0,12.8311258278146,0,0,0,47.7331052181352,17.3370319001387,14.3872421563529,11.5935919055649,46.6540999057493,0,29.9003322259136,0,0,0,10.9731446722495,0,17.3370319001387,0,0,0,13.9664804469274,0,0,0
"MEG_7210|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETW",42.3116015681719,0,27.8806360270094,47.141600703606,26.9189765458422,24.3531202435312,17.0255383074612,24.0087304474354,0,0,0,23.6507936507937,0,28.5014862738241,26.7441860465116,11.3067355839121,45.0123660346249,23.4833659491194,0,33.7776154829286,50.1679731243001,28.4111087435187,28.6363636363636,0,38.8114008489994,31.102264244837,21.8257405161961,44.5986124876115,39.8995535714286,0,0,16.2264150943396,0,22.0709570957096,24.5901639344262,28.3035556341765,0,15.7077625570776,0,31.6205533596838,47.3199941580254,24.5700245700246,29.9539170506912,0,31.5914176648677,28.3657917019475,0,24.2664551942902,81.2657317511686,0,32.4530703149857,37.1876815804765,22.552783109405,51.4390691977955,0,0,0,0,44.1737023974921,0,0,27.8422273781903,14.7798262989487,0,0,22.5118483412322,17.3239115568726,0,42.2110552763819,13.5934899204735,23.3021310495917,0,26.2452377592776,25.9791379649675,0,26.1865793780687,0,0,0,31.2339989759345,23.0966638152267,26.1211280628756,39.5215808632345,26.5598650927487,45.2403393025448,0,46.1089298298601,0,0,30.3432022389159,27.4328616806237,24.8328557784145,26.1211280628756,0,0,0,29.0073055436184,37.378640776699,0,0
"MEG_7211|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETW",42.6310439959344,0,33.3260727510346,59.806508355321,27.1855010660981,39.066463723998,24.0360540811217,31.2841033102947,0,0,16.6481687014428,31.9047619047619,0,33.2225913621262,31.2015503875969,16.4755289937005,51.277823577906,28.1800391389432,0,48.3841519079788,46.4725643896977,39.7045244690674,26.5909090909091,0,59.4299575500303,24.8818113958696,23.9043824701195,60.8523290386521,41.8526785714286,0,0,24.5283018867925,0,26.6089108910891,24.5901639344262,35.5563417654343,0,21.9178082191781,0,40.2232039060684,60.3183876150139,32.8185328185328,41.7171962163473,0,35.8036066868501,40.6435224386113,0,34.5757335448057,109.942466738583,0,42.793509385937,47.6467170249855,20.6333973128599,37.3545621555419,0,0,0,0,46.6673791457376,27.2693313410534,0,35.4355621176967,22.5506628066433,0,0,34.1232227488152,18.463642580351,0,41.7085427135678,16.8300351396338,29.2770364469229,0,25.2575137575843,40.3463885061996,0,23.7315875613748,21.523178807947,0,0,0,25.491873396065,25.4276467868701,52.6954411509794,22.3440134907251,57.492931196984,0,46.2096043491392,0,0,39.7702165267344,37.5397054576956,31.2002546959567,25.4276467868701,0,0,0,27.2883541039966,47.5728155339806,0,0
"MEG_7212|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETW",55.5249019892551,0,39.2071444129819,55.584872471416,36.5138592750533,56.3165905631659,20.7811717576365,27.2826482357221,0,0,13.6884942656308,34.7619047619048,0,40.0419653785627,30.0387596899225,11.468260377968,51.277823577906,28.1800391389432,0,47.6538250867263,55.431131019037,45.5288017614887,32.2727272727273,0,63.068526379624,34.5857178402588,26.3294647496969,66.798810703667,37.9464285714286,0,0,23.2075471698113,0,38.3663366336634,29.8783712321523,39.4480806651336,0,23.7442922374429,0,50.9183910718438,50.6791295457865,38.2590382590383,37.593984962406,0,45.8075556140582,31.3293818797629,0,40.4440919904837,106.616325062927,0,43.4298440979955,0,29.0307101727447,84.5070422535211,0,0,0,0,63.4106373125289,35.4874859917818,0,39.4431554524362,20.8746000304739,0,0,41.7061611374408,27.353544563483,0,61.3065326633166,20.251525799889,29.874526986656,0,28.643996049104,33.0643574099587,0,36.5521003818876,26.0761589403974,0,0,72.7086533538146,32.3353293413174,32.5936199722608,56.5089270237476,40.4721753794266,56.3147973609802,0,57.9885231048022,0,0,29.7540138459272,43.892578688998,26.106335561923,32.5936199722608,0,0,0,39.1061452513966,68.4466019417476,0,0
"MEG_7213|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETW",68.680121968927,0,94.5327815290786,84.0809146877749,102.878464818763,107.559614408929,65.3480220330496,103.674063295744,0,0,39.5856455789863,91.5873015873016,0,99.4929183423675,67.4418604651163,56.6952027136165,105.688375927453,60.2739726027397,0,76.3191528208873,70.4367301231803,62.0072448327296,87.9545454545455,0,85.5063674954518,115.451604876835,75.8704313182054,105.649157581764,80.6361607142857,0,0,83.5849056603774,0,98.5973597359736,86.197778952935,88.4486113568017,0,63.1963470319635,0,108.811904208324,88.2138162698992,110.916110916111,56.2697065243755,0,71.3439515598262,107.74767146486,0,93.7351308485329,77.5800071916577,0,69.5195672923958,97.0366066240558,93.809980806142,105.939987752603,0,0,0,0,79.9401517580421,121.404557340306,0,93.0183505589538,63.6903854944385,0,0,106.635071090047,81.8326874857534,0,83.4170854271357,42.0750878490845,92.212706632145,0,86.3552984337519,136.784097618579,0,42.8259683578833,58.7748344370861,0,0,79.3650793650794,64.6706586826347,102.635228848821,73.1495926503727,104.131534569983,110.508953817154,0,58.491895701198,0,0,133.156576815437,112.619116373087,96.147723654887,102.635228848821,0,0,1.34614068310936,110.012892135797,78.1553398058252,0,0.925237205420801
"MEG_7214|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETW",47.7130826194279,0,44.6525811370072,55.4089709762533,35.9808102345416,39.5738203957382,22.5338007010516,42.5609312477264,0,0,19.9778024417314,46.031746031746,0,32.3483126420703,29.0697674418605,12.5989339363592,48.9694971145919,26.614481409002,0,45.0976812123425,53.1914893617021,42.1904964841253,34.3181818181818,0,51.5463917525773,38.3179895496392,21.3060800277152,51.7343904856293,51.0602678571429,0,0,32.2641509433962,0,32.1782178217822,28.8207297726071,34.3180612064391,0,24.1095890410959,0,46.7333178330621,60.6104863443844,38.2590382590383,34.5622119815668,0,38.6994866394629,44.4538526672312,0,37.5892149088025,108.504135203164,0,42.6344257079224,54.0383497966299,25.1919385796545,47.1524800979792,0,0,0,0,52.5453314808877,47.0676129996264,0,39.0213035224636,28.7978058814567,0,0,39.5734597156398,23.4784590836563,0,48.7437185929648,20.0665803587942,34.654451304521,0,34.7114434880768,34.8356622712065,0,33.0060010911075,24.0066225165563,0,0,49.6671786994368,36.6124893071001,41.3777161349977,49.7486566129312,39.2074198988196,56.3147973609802,0,52.6527735830061,0,0,42.4215642951834,33.4969679468669,33.1104743712194,41.3777161349977,0,0,0,34.5938977223893,42.7184466019417,0,0.68939242756844
"MEG_7215|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETW",50.0943807172934,0,49.2267479851884,65.4353562005277,38.9125799573561,52.7650938609843,27.2909364046069,34.1942524554383,0,0,14.0584535701073,42.5396825396825,0,38.6431194264732,43.4108527131783,14.2141818769181,61.1706512778236,35.6164383561644,0,52.5835311301808,59.5744680851064,43.1848852901484,41.3636363636364,0,57.6106731352335,42.2990793729784,28.9277671921012,64.2220019821605,56.640625,0,0,30.188679245283,0,38.7788778877888,29.613960867266,36.0870334335751,0,26.1187214611872,0,49.9883747965589,62.8012268146634,37.030537030537,36.6238176085375,0,38.6994866394629,44.6655376799323,0,39.6510705789056,95.3793599424667,0,49.793191218581,63.9163277164439,28.5508637236084,50.8266993263931,0,0,0,0,53.0084428769905,37.728800896526,0,39.2322294874499,28.4930671948804,0,0,40.2843601895735,28.9491679963529,0,59.2964824120603,18.9569077122249,36.6460864369648,0,37.5335120643432,38.378271993702,0,36.0065466448445,18.6258278145695,0,0,52.7393753200205,37.4679213002566,40.9153952843273,52.0020800832033,34.3591905564924,60.7917059377945,0,54.5655894493104,0,0,49.3445279128001,43.892578688998,28.3349251830627,40.9153952843273,0,0,0,39.7507520412548,47.0873786407767,0,0
"MEG_7216|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETW",57.1221141280674,0,52.4940100196036,63.6763412489006,50.9061833688699,50.2283105022831,38.3074611917877,46.926154965442,0,0,32.5564187939327,52.8571428571429,0,49.1344640671446,31.7829457364341,17.9292521402035,61.99505358615,29.7455968688845,0,56.6003286470696,58.7905935050392,50.2876624760281,48.6363636363636,0,64.8878107944209,60.9604379198806,43.3050407067383,70.9613478691774,54.4084821428571,0,0,40.7547169811321,0,47.4422442244224,49.4447382337388,46.8777640191049,0,31.9634703196347,0,53.475935828877,74.4851759894844,57.037557037557,42.6873635702159,0,65.1572989337896,56.0965283657917,0,48.5329103885805,123.966199208918,0,58.2246261533567,55.2004648460198,47.9846449136276,58.1751377832211,0,0,0,0,61.5225677745716,69.1072095629436,0,51.0440835266821,36.263903702575,0,0,49.5260663507109,36.243446546615,0,59.7989949748744,24.6902163861661,39.6335391356304,0,47.6929589389022,49.0061011611887,0,33.5515548281506,38.9072847682119,0,0,39.9385560675883,43.9692044482464,58.0212667591308,54.6021840873635,50.5902192242833,74.693685202639,0,56.1763817577771,0,0,57.4458683163942,52.5555876407739,56.3514804202483,58.0212667591308,0,0,0,48.7752470992694,54.8543689320388,0,0
"MEG_7217|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETW",47.4226804123711,0,44.2169461990852,74.0545294635004,38.3795309168444,57.8386605783866,31.7976965448172,33.1029465260095,0,0,18.4979652238254,36.1904761904762,0,43.8887917468089,42.2480620155039,20.1905992569859,65.4575432811212,39.1389432485323,0,53.8616030673726,53.5274356103024,42.7587186589957,31.8181818181818,0,53.3656761673742,40.0597163473501,25.6365840983891,61.4469772051536,51.8973214285714,0,0,29.622641509434,0,35.4785478547855,29.3495505023797,40.3325667787016,0,26.1187214611872,0,62.7760985817252,69.811596319556,38.961038961039,36.9876303662382,0,39.7525338949585,42.3370025402201,0,37.2720063441713,119.561308881697,0,52.1794463888005,45.9035444509006,28.5508637236084,58.1751377832211,0,0,0,0,51.4766128744968,37.3552484124019,0,40.7087112423539,30.321499314338,0,0,44.0758293838863,18.6915887850467,0,29.6482412060301,19.6966894766044,33.6586337382991,0,40.9199943558628,36.6069671324542,0,26.1865793780687,15.7284768211921,0,0,36.3543266769073,36.9546621043627,41.6088765603329,56.5089270237476,40.893760539629,67.6248821866164,0,51.8473774287728,0,0,48.9026366180586,40.7161420733468,32.4737344794651,41.6088765603329,0,0,0,38.6764073914912,60.6796116504854,0,0
